SalePrice,id
144412.41823828119,1620
136947.475850794,1621
145923.53308025122,1622
249099.60080486335,1623
217029.79599070552,1624
117870.04350747529,1625
176508.31498768236,1626
191041.96610275898,1627
267454.9818093818,1628
177473.46685471744,1629
284375.9342125652,1630
212042.0630462032,1631
225894.4568560928,1632
176620.67066894498,1633
190284.88943765682,1634
180819.6919824868,1635
160246.50681879537,1636
192575.91739674585,1637
188748.37258459406,1638
182092.60186165647,1639
229383.0091343048,1640
180263.74650990666,1641
263035.3777583525,1642
215488.69422577592,1643
237870.67617990403,1644
193676.05088951852,1645
164183.10273584735,1646
154992.24971529222,1647
132401.6939928264,1648
146321.59090419076,1649
119666.74611630973,1650
121838.66255955382,1651
103111.96443715024,1652
104370.56076403493,1653
141220.02712977954,1654
126483.77605404722,1655
144506.49020992778,1656
144337.67756679113,1657
151077.88001618034,1658
114226.21397196283,1659
167242.72670080134,1660
422791.45862748474,1661
342486.2644329558,1662
346824.27970041113,1663
494607.10735305067,1664
293639.7406344745,1665
323219.82220492157,1666
346858.39609762904,1667
325451.6382214938,1668
292950.6868468979,1669
334463.6580507354,1670
260700.20166663095,1671
364916.488448871,1672
279720.3939469035,1673
231626.17540326007,1674
200330.8825211334,1675
202411.17253187046,1676
219395.3061571693,1677
438215.8854399002,1678
364861.14564032847,1679
305825.1208946634,1680
245114.51093896764,1681
314330.4636210875,1682
186471.5950902214,1683
184140.62337597436,1684
183990.4192292641,1685
173968.94388652558,1686
175887.97839792373,1687
199715.3787409814,1688
196750.44922259523,1689
206270.38851822092,1690
197262.3545532355,1691
257433.4041890272,1692
177707.66127646205,1693
183491.3775041332,1694
163001.5370193631,1695
259145.12510752765,1696
163357.66463797557,1697
322732.0075191352,1698
299833.3408027661,1699
251421.2323649522,1700
265311.21763839346,1701
233449.89871897583,1702
235023.8041153091,1703
259908.0336271625,1704
248632.0103997344,1705
392635.84928362607,1706
215512.0633005435,1707
201913.86492630863,1708
253234.41336225445,1709
223828.64329467807,1710
285439.1232855247,1711
250599.66439759644,1712
264041.91680954717,1713
218485.16197713042,1714
209405.19497547034,1715
179671.78435885964,1716
179616.88053173348,1717
133695.10525570784,1718
216725.5838972178,1719
236696.47633814777,1720
155600.7105818125,1721
122607.12797008941,1722
154363.32132911874,1723
203633.4683240395,1724
235612.79575544197,1725
195576.1723780539,1726
153785.57560967383,1727
173942.3800804358,1728
170177.7533055718,1729
147601.8765288335,1730
119961.26784949485,1731
132502.0411041645,1732
111937.8882094489,1733
125172.20469264522,1734
125979.43745503979,1735
112843.84226540437,1736
267878.51092701306,1737
256158.07920349398,1738
217242.3789682858,1739
221067.38484377647,1740
201923.5357816113,1741
168808.79474138783,1742
180803.6930443773,1743
340917.6804048908,1744
202464.0188619356,1745
183576.81357483208,1746
218153.93469186517,1747
208962.29281370828,1748
154941.69533843655,1749
124884.47297579981,1750
253132.08129934603,1751
122606.63816458738,1752
148497.69088109085,1753
186867.74017950505,1754
173943.16277476173,1755
118627.80476413827,1756
122271.04987501937,1757
153643.53027409874,1758
164680.18268498813,1759
169668.76672869455,1760
154937.70146358976,1761
167180.68594005602,1762
186335.08127148994,1763
123037.90121371996,1764
128284.08356300955,1765
191138.1109705334,1766
199429.40465860284,1767
140921.26265026644,1768
161378.08772883768,1769
157684.20068100627,1770
117177.4283627058,1771
131218.1600463308,1772
132829.0902429199,1773
145279.11512565435,1774
144387.2716324244,1775
128805.38985025581,1776
111159.12285082393,1777
142391.0240505319,1778
124675.68961698053,1779
156262.41685903198,1780
123597.95345850376,1781
95894.59002746896,1782
148829.88028827452,1783
117806.25164413304,1784
125179.35617171289,1785
140428.86628574404,1786
162133.51420818234,1787
73893.484243673,1788
101653.23884753464,1789
100419.33690158134,1790
182089.94152025797,1791
147016.03357196052,1792
127131.19131450485,1793
153671.21461889,1794
135046.9474809852,1795
147265.18470538888,1796
110281.80065990439,1797
122527.26437931937,1798
109658.57236414333,1799
134250.73077592862,1800
126375.87508088857,1801
131910.57340983776,1802
153372.99171328635,1803
141119.28648894108,1804
136912.0291880483,1805
114840.97407294347,1806
120141.9807877646,1807
123518.04087356168,1808
123504.79825820746,1809
135389.87980693683,1810
85402.26486718393,1811
90157.14531074511,1812
126691.78269485844,1813
103013.93979430811,1814
64922.27017176187,1815
108189.75846841407,1816
120247.48964085983,1817
146014.6721451002,1818
139022.6356206456,1819
73974.92520346711,1820
101115.72721241576,1821
147917.70650327188,1822
56778.817096545,1823
123148.57570221722,1824
134199.8702641174,1825
123567.77815047896,1826
104913.71048482423,1827
124105.30702518494,1828
123789.59341836162,1829
129497.617603488,1830
128960.64299609237,1831
79340.58810391634,1832
131594.06412229515,1833
132503.15460570817,1834
110572.16206444227,1835
106033.57344484585,1836
92439.98757917651,1837
122602.63424109778,1838
100273.11718961019,1839
144047.29848465038,1840
131943.28383529562,1841
101746.225052219,1842
135907.69220066455,1843
149808.79717203864,1844
149561.37861717877,1845
155439.15201991829,1846
179733.8571037367,1847
63224.59399576257,1848
114683.5759777396,1849
123099.62955424271,1850
150591.5211376177,1851
129801.75135430862,1852
142615.43111213218,1853
165729.47620483924,1854
150982.41589688318,1855
225822.3136128576,1856
145579.65357281303,1857
134188.04324693437,1858
127696.9874218746,1859
157713.86734718955,1860
125524.97629599946,1861
302325.38038436236,1862
287101.4954049632,1863
287158.7040519372,1864
352404.02875961363,1865
323881.93021913513,1866
214609.47662547196,1867
274162.68262229953,1868
202014.10320537136,1869
219071.06263787328,1870
264665.5431857805,1871
189843.0496938736,1872
244294.55260109156,1873
154304.3657930607,1874
194781.18448920452,1875
202820.97855544288,1876
205609.58796717395,1877
208594.3569966475,1878
137506.68731269107,1879
130363.92615807902,1880
240189.54809861054,1881
234092.6053357647,1882
185346.77466171762,1883
196504.87388615185,1884
224440.8093449802,1885
273586.7838480066,1886
213958.98749922993,1887
251870.61901900714,1888
187313.31012781546,1889
126973.49503145588,1890
135870.8031035715,1891
107879.66682219731,1892
123984.04197255998,1893
127837.51252246961,1894
144750.82430704063,1895
128101.15189320834,1896
129427.43277028341,1897
115816.56814761816,1898
172615.40097157296,1899
144821.442260991,1900
170283.33398476662,1901
149663.67248149973,1902
200083.3625149664,1903
144349.38869312836,1904
191903.62452817184,1905
110648.00131762376,1906
203753.216022139,1907
110132.39674671854,1908
137196.6992888936,1909
120417.7073554025,1910
202810.57604935643,1911
309312.01675549045,1912
140585.30711402663,1913
62628.87169842058,1914
317304.80818821036,1915
61962.98083535959,1916
225666.6641893242,1917
136332.1675960101,1918
165022.44600243814,1919
148923.57034980872,1920
374299.0050808499,1921
317456.7088625507,1922
224176.7642457202,1923
247210.91344924495,1924
198514.03524359813,1925
357416.70928697346,1926
136907.77855552817,1927
165364.43658227703,1928
117586.75685515445,1929
134858.08276014915,1930
143327.10744855614,1931
140086.80606870455,1932
206768.92125524467,1933
177813.50874043873,1934
175903.25799305993,1935
194063.191526331,1936
186361.85853751886,1937
176208.6686929244,1938
242322.39567924393,1939
189651.689718842,1940
169241.17173582318,1941
183469.73667031154,1942
222378.9605364264,1943
378604.02095792844,1944
378822.8296601778,1945
124073.1885239039,1946
310746.85064061015,1947
164683.87501894546,1948
258078.26148271112,1949
180581.6798177355,1950
233050.96843106407,1951
203246.54280287612,1952
174876.46777176365,1953
189652.97428813452,1954
137132.40386281165,1955
304472.6719063733,1956
150387.13440991013,1957
270352.12476764445,1958
149067.1885125203,1959
120326.15213037601,1960
131041.17665064668,1961
101564.00164985203,1962
104343.62712791441,1963
110365.49548580468,1964
141193.25169691307,1965
128470.79881181788,1966
290096.12021818553,1967
384551.78403642605,1968
358733.8770031229,1969
378103.01805510226,1970
478351.3072836204,1971
352478.4743533637,1972
286447.6028302952,1973
325652.66637040436,1974
443328.4158921916,1975
262610.5403321745,1976
323287.50790143176,1977
330956.17079462425,1978
309501.78364289954,1979
216142.46453831103,1980
319955.7694219653,1981
217058.9822062132,1982
208284.64485429786,1983
176882.62697209208,1984
223554.66980320483,1985
205819.3747562769,1986
193020.57596244858,1987
187777.9747173393,1988
195811.9171703259,1989
211094.52853262564,1990
229516.40029554546,1991
209466.07739446688,1992
179264.75590658173,1993
207282.74070224006,1994
182533.70272523462,1995
247260.35018415598,1996
311265.7591485907,1997
276563.7817818483,1998
288389.4208916673,1999
287597.25354233134,2000
302360.31118636753,2001
237981.00809486615,2002
255241.59454291986,2003
291998.7755963533,2004
231781.99952458456,2005
217800.99026709775,2006
238286.72196148417,2007
225448.8600858515,2008
209289.25064291517,2009
194576.06288167994,2010
139058.35099210215,2011
181282.69848939832,2012
189115.61101893813,2013
196466.38478444656,2014
207295.5536807035,2015
198094.93232229745,2016
198081.44438832236,2017
122897.01231697644,2018
134499.8011317393,2019
97004.9263704914,2020
108886.20904132184,2021
185396.51970555686,2022
144667.439271501,2023
283440.40372671484,2024
336314.23619333026,2025
176925.552727668,2026
167536.04872021126,2027
151658.48998770787,2028
166030.28790546252,2029
243340.65424001557,2030
218278.0368196694,2031
232232.21910915093,2032
228553.64963363792,2033
169226.6838149374,2034
214912.25834625008,2035
195443.6908419152,2036
198730.24224578962,2037
304270.26091427245,2038
215107.80133742225,2039
276290.3594409139,2040
308133.26807231276,2041
204878.77344212405,2042
170136.38996275302,2043
161611.82442589768,2044
191567.26946759297,2045
143727.47348760464,2046
139712.60092717048,2047
147993.77549546165,2048
146504.22657626405,2049
166946.50177436328,2050
107988.69290864232,2051
126677.04155351486,2052
147712.0955442988,2053
101250.72663730048,2054
146217.23750461036,2055
160593.21622679755,2056
120535.44755625719,2057
213534.78293754903,2058
146741.07423569454,2059
168780.12653454184,2060
159739.52785613693,2061
129118.2395727132,2062
123883.89841661877,2063
141864.8533184563,2064
118858.35175953347,2065
166845.64582827312,2066
111605.00487852261,2067
139166.65076304757,2068
81693.46730109921,2069
110109.58500703756,2070
106270.0454156607,2071
142491.89054071193,2072
131078.39878562686,2073
171326.15443596986,2074
146801.15765722637,2075
116322.28155586959,2076
155145.67960104518,2077
128151.81094692509,2078
127485.29823753831,2079
111288.37856533797,2080
120701.74503871107,2081
109816.88219688648,2082
144122.27917835215,2083
108929.37385501937,2084
118180.90649004023,2085
113429.10860815704,2086
119682.74718990434,2087
101643.11949211828,2088
89053.25905853769,2089
117758.17218325914,2090
115225.3539123411,2091
122219.16065282784,2092
99022.05327771492,2093
117401.20749139588,2094
147650.81202679768,2095
89311.46219041482,2096
99587.13811964245,2097
132409.13694846144,2098
65088.42895284096,2099
74679.38232496685,2100
105697.76317272213,2101
123498.41283319348,2102
110032.8608348478,2103
131412.84105858722,2104
128543.76984189061,2105
72655.10873977485,2106
176499.02152100118,2107
113791.27691770744,2108
111744.31844871544,2109
121048.26918986993,2110
121624.74362299698,2111
135252.5854973762,2112
119580.36157287672,2113
123192.14692958155,2114
153046.91321660328,2115
112152.76276631423,2116
141017.97070802294,2117
125978.80113344772,2118
114422.75424414148,2119
119124.94882817584,2120
102152.27509009508,2121
120027.22656385384,2122
89163.83315651263,2123
147027.86475366537,2124
125105.88001000631,2125
163770.18045702158,2126
142613.1233842778,2127
115949.98741021869,2128
85102.03800701503,2129
121185.73769810481,2130
138400.90659835454,2131
106353.99944741733,2132
122325.02636609893,2133
127863.80323423143,2134
92849.3829794569,2135
79824.33328078287,2136
107577.8955005495,2137
134524.32608404025,2138
144765.9222549054,2139
133811.669588691,2140
149111.5152205815,2141
134424.76674836702,2142
145930.39117171598,2143
119393.2955481685,2144
144516.4130302155,2145
160472.53231001593,2146
161477.98626310265,2147
131961.0047864657,2148
147350.6873307377,2149
229997.86504518785,2150
118543.57024743131,2151
169007.73881139973,2152
152576.1603531704,2153
97922.37023075805,2154
137451.89352669052,2155
248772.17600341226,2156
225900.9535115125,2157
239556.1074631283,2158
213081.59953753595,2159
199635.90485098228,2160
228910.0849760902,2161
339873.8238807423,2162
351861.048375736,2163
249628.28698620445,2164
212110.58000069868,2165
158556.9876046544,2166
215916.5652069497,2167
199905.89199953276,2168
201247.71228023805,2169
206570.43406517096,2170
157711.87602683835,2171
133139.24777642696,2172
167199.5104331951,2173
218680.28527649687,2174
279520.78474356193,2175
297785.7269746589,2176
231704.69655192277,2177
211223.193818515,2178
143602.9654522082,2179
197253.70633818532,2180
197750.26374594282,2181
223050.88853679848,2182
192063.2350519258,2183
121913.42169956479,2184
138494.04704244673,2185
134653.9132608415,2186
154426.18786408534,2187
153563.09551385892,2188
246384.75678920967,2189
77308.79760466184,2190
78621.21520677312,2191
86678.81519340666,2192
109642.85038614809,2193
107971.50326835805,2194
120034.6659719479,2195
111614.60503605305,2196
122863.17266801583,2197
154067.26179320985,2198
179449.28729230163,2199
144104.1265701963,2200
145522.621636,2201
206335.98023871312,2202
157793.05310789487,2203
179271.1418184077,2204
126911.3731500908,2205
134883.24650613905,2206
218678.22786044452,2207
248154.68912438146,2208
216822.91989517407,2209
124020.06435632167,2210
114613.72580441642,2211
114712.13864459,2212
103869.03319334095,2213
129785.14145460102,2214
106932.40070109948,2215
138756.3959872152,2216
63916.27296835108,2217
86530.11739716122,2218
73577.78038628351,2219
71475.31173674551,2220
319112.77347973536,2221
288150.3751695715,2222
264464.302138419,2223
204417.14096458253,2224
126551.55966999826,2225
173817.06271749473,2226
188027.5098980899,2227
274548.2025365154,2228
255811.28421089123,2229
152956.4123801493,2230
222018.76185968175,2231
173107.39924161907,2232
193437.11244265872,2233
245192.72082915812,2234
219146.90060692336,2235
240249.58019193224,2236
284412.7142242275,2237
206383.0241429401,2238
100551.39809585795,2239
154295.2183215514,2240
159504.0836804867,2241
125422.32346722904,2242
133664.79694955455,2243
108442.2228019169,2244
100857.37795965454,2245
138040.4638851763,2246
109980.82459826305,2247
119500.16898190016,2248
124886.96843097928,2249
130344.92362052786,2250
113609.40543605563,2251
173356.75912732125,2252
159153.66945645458,2253
180375.6622557105,2254
179518.86699351663,2255
171695.4645026256,2256
194261.70924404776,2257
162490.09636061956,2258
176072.79235881747,2259
135702.96755432288,2260
195490.14283144567,2261
203515.82164017775,2262
376768.57250336907,2263
453957.4103505702,2264
162387.40020705573,2265
293856.8169696607,2266
333236.7320296579,2267
493930.65062135854,2268
152102.6280661743,2269
203072.51176429435,2270
205728.54900354033,2271
218308.21143776627,2272
163717.0224548533,2273
183501.11478837774,2274
167284.27951781533,2275
195766.75093382967,2276
176244.4721503479,2277
140649.30769468268,2278
141679.72879859273,2279
108818.97124413864,2280
171290.47268680288,2281
184853.11963204524,2282
111243.54674492478,2283
124553.26332143981,2284
131492.02551074812,2285
127403.85063640999,2286
365159.69492114306,2287
278354.4184106255,2288
342332.8556399508,2289
435431.0166832184,2290
330369.4332047189,2291
410206.8859707313,2292
450618.7964809147,2293
382834.10846169543,2294
439463.65979967936,2295
265124.36091781704,2296
372023.70387832343,2297
359430.53255251143,2298
335860.5454521022,2299
308036.18523980293,2300
325784.1491819229,2301
245771.38233553857,2302
234473.6139375851,2303
252093.26160065288,2304
205555.41990282937,2305
195243.6332525344,2306
204973.56996811577,2307
247681.3914518481,2308
274904.3769354158,2309
219688.68330038362,2310
206155.34804721,2311
182457.9412070252,2312
179817.037240001,2313
179611.20017669248,2314
194617.30986299276,2315
201122.4680631966,2316
185570.02568996578,2317
191073.31018734,2318
192227.34659039145,2319
182403.03956142557,2320
232718.90651799014,2321
189210.82705204858,2322
197790.97067179627,2323
193627.5813778768,2324
212019.2877635497,2325
184760.22492854873,2326
203431.88799775773,2327
217847.2205456409,2328
192246.2141110315,2329
179988.75533074205,2330
330659.6053099342,2331
354553.94057567057,2332
291892.3412102945,2333
252009.81352340564,2334
285299.0835345508,2335
283773.4278063957,2336
191680.30629910043,2337
253236.99808040675,2338
218763.22482340297,2339
364799.04408474726,2340
217980.06560853423,2341
223653.613022708,2342
235183.12587838888,2343
200898.6001586268,2344
226296.32178865394,2345
213901.99675554168,2346
200294.46919028938,2347
238134.87824758358,2348
195134.0133396766,2349
320622.0858096454,2350
264130.3967370869,2351
237790.5658076541,2352
243487.82269706202,2353
139533.95029432082,2354
142677.65279507355,2355
155124.78730485213,2356
189710.75619969962,2357
206468.66504381722,2358
133130.37606237843,2359
119080.54505322315,2360
143774.98296306544,2361
257394.92923679412,2362
135881.1801104689,2363
151165.55891914805,2364
204584.0621188791,2365
204745.40666782172,2366
215753.061021408,2367
219462.35877595373,2368
206586.05300117258,2369
167640.81672042157,2370
163803.65240672536,2371
187533.46276461796,2372
280545.00067108317,2373
302017.5761776445,2374
226670.87483946822,2375
269091.93505437515,2376
283171.08271960134,2377
169235.1045565356,2378
183499.38395622282,2379
150135.6009418807,2380
178545.3780734376,2381
201468.17488585896,2382
194355.31258369543,2383
235652.28441696378,2384
159393.26570412697,2385
139805.40189960727,2386
137297.85110538005,2387
105617.06313885523,2388
131757.19387638854,2389
170569.29546010995,2390
151793.72956458945,2391
119603.65105908057,2392
183010.45741075932,2393
153235.797939359,2394
196280.6973574294,2395
145542.40977122294,2396
204976.8503628016,2397
137034.94828993085,2398
69571.20549746219,2399
71176.99624909101,2400
118021.05170289494,2401
144359.8997380079,2402
145706.86285214586,2403
159992.4285892498,2404
163841.7621939053,2405
136909.31636012797,2406
125606.9083917307,2407
146329.12959581017,2408
130326.84268230104,2409
168791.15476744322,2410
114705.15288024452,2411
152319.41110981838,2412
133208.38182521777,2413
169221.55668561696,2414
139847.02964734047,2415
122044.35893501731,2416
131492.48268783215,2417
136749.7221934067,2418
131333.7603597295,2419
127565.90189711918,2420
148015.71733622497,2421
108352.51250733071,2422
115754.08099564044,2423
154854.86619917324,2424
196244.22284711493,2425
132650.75687090578,2426
127699.02292508968,2427
175883.8939569785,2428
118065.07285060044,2429
129956.44971470964,2430
118702.58239831639,2431
150236.82000364622,2432
146515.98946052534,2433
134120.52641277868,2434
149317.10156614025,2435
113661.99539230681,2436
109352.68859796898,2437
123031.13514916418,2438
111134.32342296769,2439
121964.66835010315,2440
91530.01302143378,2441
99709.700453221,2442
133488.43762527365,2443
149606.24240101175,2444
91205.31912920474,2445
129685.21394072055,2446
172077.4244951325,2447
132155.03489427402,2448
110197.6235070456,2449
143113.90364912196,2450
130226.93541432187,2451
167268.30983892796,2452
97596.47316650058,2453
125993.92706536423,2454
121814.86773546998,2455
116162.66393595704,2456
138874.27851536937,2457
132566.6334708276,2458
112072.77867841415,2459
140791.4913162549,2460
126327.69508887862,2461
129247.32317501868,2462
125400.22012141299,2463
151855.19802274404,2464
140390.05937641417,2465
121207.42438037596,2466
133762.81767252192,2467
92654.8098947933,2468
85257.65369860963,2469
184991.37339105533,2470
200217.49068129278,2471
139901.87684666598,2472
110671.03087411408,2473
81179.19804491715,2474
187780.17981146317,2475
110863.93428328422,2476
125395.37908470731,2477
150367.67498068456,2478
108673.62274457791,2479
151140.2498125192,2480
126824.39453687466,2481
129204.17298309736,2482
119962.05430841784,2483
121987.56243444525,2484
128655.06745784415,2485
156278.32249057692,2486
169678.76993921737,2487
158259.68158106235,2488
152765.64967460613,2489
148692.3070873567,2490
85272.30437420082,2491
206137.10857218297,2492
171543.58367189975,2493
141229.24401926162,2494
90020.54075505529,2495
246021.4166615796,2496
143926.55829884496,2497
118147.99556104044,2498
91911.9225600615,2499
137699.0211363696,2500
130989.13690277828,2501
136291.6545570317,2502
94908.40364959069,2503
153611.1383972222,2504
248979.76903648788,2505
244612.7642595983,2506
261273.22739185774,2507
244985.36572354828,2508
222301.11490447738,2509
220470.9840803264,2510
173736.80503445194,2511
207360.96223386505,2512
230162.85428002747,2513
288651.80806481605,2514
155946.08818580897,2515
182823.88865055432,2516
150599.87644897008,2517
165503.6701569017,2518
243496.28820572648,2519
218128.8650189015,2520
188410.8490800535,2521
224405.7181515174,2522
123224.70095077642,2523
143881.10968852145,2524
143208.23912816014,2525
144691.79250391034,2526
127776.90177807673,2527
140101.5569819668,2528
141045.02970506027,2529
130981.99463928724,2530
239104.7345050757,2531
223546.89370137258,2532
194837.4043101302,2533
240718.4256971331,2534
265562.4284330065,2535
244294.09451537897,2536
246354.06696425838,2537
192106.259332101,2538
184783.22213995413,2539
191559.08785004224,2540
187207.4532354563,2541
175621.72254843175,2542
124381.53056526514,2543
117668.42327130915,2544
137736.42699288193,2545
131898.99818531424,2546
127390.93323656835,2547
146785.43810941261,2548
166382.73071773176,2549
559587.8097697238,2550
148117.06293196048,2551
124647.11601913658,2552
80830.2956908951,2553
89427.62187907958,2554
123969.53847308885,2555
101355.06498367542,2556
104198.40742158187,2557
118513.47420660152,2558
147049.75659912612,2559
153416.09399394062,2560
146587.4434944278,2561
151816.50243199573,2562
134965.98954127918,2563
187855.28951090257,2564
154099.3793476237,2565
174397.84937551324,2566
140463.36616903977,2567
190474.96801661776,2568
241422.77055954273,2569
117308.6735708363,2570
190931.59918271418,2571
144882.92730593708,2572
215136.86679928988,2573
245741.51448979593,2574
127005.4912526952,2575
104275.17392740761,2576
140661.75654592365,2577
85141.50459183863,2578
63795.88517694825,2579
84021.74899862736,2580
104513.4125883896,2581
108002.94999141686,2582
273422.1186612816,2583
163422.5326015249,2584
203923.1534903882,2585
208481.38544131556,2586
189137.2978477093,2587
141598.34037152334,2588
140346.93644889724,2589
195222.78305135114,2590
227157.55423143326,2591
208045.70107660783,2592
258572.9504278448,2593
169912.94601691104,2594
203185.35717829858,2595
271967.5922413105,2596
196317.47977531317,2597
284839.50679339084,2598
403046.60585006373,2599
145565.2032743577,2600
140429.0591977762,2601
92800.21850836002,2602
102363.10335469211,2603
93412.02656225387,2604
90916.15238174387,2605
149552.81164926445,2606
200060.26679409386,2607
179220.3502137296,2608
182456.50945935622,2609
104498.45919018447,2610
127402.47354297846,2611
160833.66599523064,2612
128071.82347488408,2613
125650.34545470777,2614
154586.67100228748,2615
154581.03426964715,2616
178850.12562406142,2617
207782.99181705026,2618
188727.78355232233,2619
181892.04236363113,2620
174010.62685329342,2621
175658.62802650637,2622
231944.7270850226,2623
306370.45308818424,2624
263983.4528348346,2625
176852.92052003226,2626
154088.54402231862,2627
493038.2487966997,2628
497318.95375713846,2629
387978.76894442976,2630
449749.50998373504,2631
395168.4615181209,2632
291099.17196696025,2633
419642.0769017725,2634
162368.90607764662,2635
176302.65078761836,2636
183986.37395083284,2637
262969.58886506635,2638
185486.0191779665,2639
146813.74943252455,2640
115857.52577707153,2641
179662.23843843944,2642
108768.61956127359,2643
127162.21644415127,2644
112499.09662203756,2645
101370.56701009345,2646
109302.95736822412,2647
134082.73361039927,2648
155234.9384074693,2649
121277.29139760399,2650
147012.2306633185,2651
376414.6588190641,2652
240887.52475998361,2653
270570.872750579,2654
406789.69701729843,2655
325921.9153911768,2656
347057.17374612024,2657
304310.13044418726,2658
297137.31414156995,2659
366941.3277582059,2660
340526.825739596,2661
360130.33344435523,2662
288295.1122468929,2663
270340.7141611772,2664
306044.2810269891,2665
276040.2879437225,2666
189950.4532551208,2667
186041.02958488686,2668
186196.59733071266,2669
263678.9717229143,2670
193494.59041612296,2671
199906.2184731785,2672
191204.11701065156,2673
194118.2976207208,2674
184195.81668879182,2675
196339.97950838707,2676
191047.82110355503,2677
224712.10335417755,2678
289647.5677579166,2679
286051.51283943234,2680
347988.19840910693,2681
306940.4379936551,2682
450902.51987367694,2683
309041.74148747884,2684
284700.9553309969,2685
261929.2517935306,2686
288524.8377247335,2687
211796.43233195948,2688
206460.6082207329,2689
370838.4443573359,2690
193969.9975944839,2691
142865.5112312573,2692
208684.77135241646,2693
134430.1755285484,2694
197401.9283393792,2695
191556.40701945714,2696
184931.87457831102,2697
182482.79276727772,2698
168600.30280285896,2699
159563.56492930956,2700
155283.36293979807,2701
119750.96090178078,2702
123765.8572183843,2703
144487.43856128992,2704
113835.08001522702,2705
110111.73196398627,2706
120822.573406885,2707
130980.49348552217,2708
98631.60918523239,2709
123970.90286772599,2710
256992.31427370795,2711
366582.68673571514,2712
172178.05742298043,2713
152697.45266204208,2714
169206.21394110765,2715
153767.0577134757,2716
215347.52395727177,2717
213553.88359977392,2718
165021.4721953791,2719
173659.91544232878,2720
134876.0105097005,2721
166689.34236854358,2722
143618.60878553469,2723
137637.01279426133,2724
132447.13938256897,2725
150060.11664179765,2726
174678.18089686803,2727
189159.35254091228,2728
144530.16453426363,2729
145637.50036325803,2730
125098.10377790025,2731
131474.98370994334,2732
156693.32773782386,2733
151688.37202650943,2734
